env_steps,return,length,z_dist,r_dist,transition_dist,alm_loss,model_grad_norm,aux_loss,bisim_critic_loss,critic_loss,critic_grad_norm,actor_grad_norm,train/length,train/return,FPS
92000,,,,,,,,,,,,,1000,178.9997,46.349
92500,,,1.249,0.5967,0.4702,93.4068,12.5054,1.1416,-0.4701,0.9348,11.6181,0.902,,,
93000,,,1.2006,0.6008,0.4457,91.3569,13.8481,1.1202,-0.4621,1.0364,16.4507,1.2614,,,
93000,,,,,,,,,,,,,1000,-29.5061,46.3416
93500,,,1.1869,0.576,0.4383,87.4967,31.2223,1.0887,-0.4517,0.9335,14.0104,0.6061,,,
94000,,,1.2253,0.5845,0.4696,100.4687,29.4136,1.2201,-0.4467,1.1482,9.4743,1.0761,,,
94000,,,,,,,,,,,,,1000,-26.8312,46.3163
94500,,,1.2063,0.5794,0.4347,94.26,45.7704,1.1677,-0.4457,1.0477,13.611,1.2117,,,
95000,,,1.2126,0.5713,0.4723,103.4499,28.8797,1.2563,-0.4831,1.31,28.7289,0.6161,,,
95000,-47.0796,1000.0,,,,,,,,,,,,,
95000,,,,,,,,,,,,,1000,178.065,43.3456
95500,,,1.1944,0.5925,0.4541,105.2478,34.5833,1.2812,-0.4457,1.2677,38.2428,0.7689,,,
96000,,,1.2351,0.5822,0.4856,101.2251,24.9551,1.2406,-0.4599,1.0525,19.4601,0.7188,,,
96000,,,,,,,,,,,,,1000,-202.4465,46.2536
96500,,,1.2255,0.5908,0.4537,79.8795,21.3731,1.0328,-0.4599,1.0266,26.1193,0.8599,,,
97000,,,1.2713,0.607,0.4631,84.5182,23.1878,1.0733,-0.4422,0.9486,8.8214,0.8338,,,
97000,,,,,,,,,,,,,1000,382.8251,46.2895
97500,,,1.251,0.596,0.4654,102.1671,22.4783,1.2495,-0.4381,1.0627,23.1143,0.751,,,
98000,,,1.2291,0.5886,0.4804,117.7348,48.6535,1.4205,-0.4491,1.4241,14.8217,0.7422,,,
98000,,,,,,,,,,,,,1000,319.7714,46.426
98500,,,1.135,0.601,0.396,88.3524,51.1493,1.1326,-0.3984,1.7539,46.322,1.1974,,,
99000,,,1.281,0.604,0.3845,40.0254,17.4639,0.6422,-0.3729,1.2884,13.9353,0.6618,,,
99000,,,,,,,,,,,,,1000,-157.6295,46.091
99500,,,1.1879,0.6017,0.4513,92.3999,10.9845,1.1728,-0.4482,1.0516,11.3329,0.9591,,,
100000,,,1.1575,0.6099,0.4639,110.5619,37.0252,1.3579,-0.4701,0.954,13.0558,0.8456,,,
100000,630.9708,1000.0,,,,,,,,,,,,,
100000,,,,,,,,,,,,,1000,256.2494,43.6934
100500,,,1.1414,0.6091,0.4682,115.8956,19.8878,1.4128,-0.4575,0.9286,22.9589,1.4332,,,
101000,,,1.1415,0.5899,0.4587,106.3448,14.2246,1.319,-0.4714,0.8766,26.4029,0.9244,,,
101000,,,,,,,,,,,,,1000,307.2907,46.9978
101500,,,1.1623,0.5944,0.4709,114.4943,27.2149,1.4047,-0.4659,0.7773,21.24,1.2067,,,
102000,,,1.1853,0.607,0.4785,121.419,26.7488,1.4771,-0.4468,0.8855,43.6866,0.5593,,,
102000,,,,,,,,,,,,,1000,339.0776,47.3194
102500,,,1.1531,0.601,0.4535,102.8635,23.9308,1.2933,-0.4633,0.7162,11.4569,0.7839,,,
103000,,,1.1474,0.5923,0.4431,101.5725,20.9504,1.2878,-0.4679,0.8792,21.8757,0.7377,,,
103000,,,,,,,,,,,,,1000,361.295,45.9913
103500,,,1.1999,0.6348,0.4618,117.4728,28.0679,1.4498,-0.4413,1.0147,33.1091,0.631,,,
104000,,,1.1628,0.6166,0.434,100.5579,17.7756,1.2794,-0.4393,0.88,26.0008,1.5531,,,
104000,,,,,,,,,,,,,1000,81.6255,47.4906
104500,,,1.1764,0.6132,0.4606,108.0699,20.2044,1.3588,-0.4639,0.5858,21.2063,0.5798,,,
105000,,,1.1585,0.6086,0.4589,107.3281,16.923,1.3513,-0.4681,0.7993,13.1319,1.0889,,,
105000,-411.1695,1000.0,,,,,,,,,,,,,
105000,,,,,,,,,,,,,1000,-104.0216,43.3342
105500,,,1.1344,0.6325,0.4447,103.7823,21.0462,1.3162,-0.4606,0.8194,25.5685,1.165,,,
106000,,,1.1515,0.6041,0.4561,100.9499,13.6136,1.2882,-0.4462,0.9208,30.9147,1.8104,,,
106000,,,,,,,,,,,,,1000,0.8136,47.8814
106500,,,1.1758,0.6133,0.4651,104.1407,14.6522,1.3266,-0.4569,0.9366,30.7959,0.9056,,,
107000,,,1.1491,0.5988,0.4579,98.9176,16.5206,1.2756,-0.45,1.1453,30.9233,1.0761,,,
107000,,,,,,,,,,,,,1000,69.8126,47.3484
107500,,,1.1325,0.615,0.4523,103.4468,18.2159,1.3256,-0.4665,0.9919,12.3289,1.4427,,,
108000,,,1.1527,0.6027,0.4471,93.9709,22.1971,1.2293,-0.4399,1.0013,34.3858,1.4748,,,
108000,,,,,,,,,,,,,1000,752.0306,47.7787
108500,,,1.1465,0.6012,0.4386,95.1832,13.4536,1.2452,-0.4537,0.8904,20.029,1.279,,,
109000,,,1.1905,0.5881,0.462,92.8607,22.2737,1.2344,-0.465,0.8716,20.1135,0.7869,,,
109000,,,,,,,,,,,,,1000,898.4169,46.7415
109500,,,1.205,0.6345,0.4718,100.5127,26.3088,1.32,-0.4531,1.1304,23.7708,0.6102,,,
110000,,,1.159,0.6524,0.4269,97.5593,28.6104,1.3072,-0.401,2.1526,42.2753,0.6727,,,
110000,-490.3011,1000.0,,,,,,,,,,,,,
110000,,,,,,,,,,,,,1000,560.683,43.4998
110500,,,1.2266,0.6451,0.4647,95.4816,45.2272,1.3267,-0.4514,3.1893,33.9571,1.543,,,
111000,,,1.2365,0.6324,0.433,78.0213,22.8721,1.1612,-0.4048,3.0867,36.9197,2.0221,,,
111000,,,,,,,,,,,,,1000,118.6107,46.7796
111500,,,1.2217,0.6204,0.3478,38.6898,30.498,0.8029,-0.3264,4.1676,29.8378,1.3128,,,
112000,,,1.2397,0.6222,0.3336,21.9887,38.1284,0.6649,-0.3256,2.3476,62.2737,2.1321,,,
112000,,,,,,,,,,,,,1000,31.3119,47.5388
112500,,,1.2938,0.6247,0.3439,7.2358,15.5049,0.524,-0.3352,1.1453,15.7635,0.5171,,,
113000,,,1.3129,0.6124,0.4032,19.4062,13.4026,0.6417,-0.4012,0.7511,7.7019,0.7484,,,
113000,,,,,,,,,,,,,1000,-21.9321,47.2753
113500,,,1.2799,0.6554,0.4686,73.9639,23.3223,1.1944,-0.4627,0.946,17.5733,1.0517,,,
114000,,,1.2159,0.6558,0.454,85.597,19.1112,1.3187,-0.4564,0.9813,23.4856,1.1582,,,
114000,,,,,,,,,,,,,1000,-131.6808,46.5017
114500,,,1.2043,0.6564,0.4655,87.8896,14.0545,1.339,-0.4592,1.3336,48.2498,0.9113,,,
115000,,,1.2174,0.5887,0.4686,73.6907,23.8708,1.201,-0.4667,1.1354,12.0731,1.4632,,,
115000,279.6096,1000.0,,,,,,,,,,,,,
115000,,,,,,,,,,,,,1000,476.6054,43.1995
115500,,,1.1984,0.6477,0.4565,83.6637,19.4729,1.3088,-0.467,1.2253,18.6318,0.9978,,,
116000,,,1.2286,0.6188,0.4811,80.5883,27.222,1.2717,-0.4698,1.1337,21.3342,1.7598,,,
116000,,,,,,,,,,,,,1000,460.0487,46.2366
116500,,,1.2389,0.6396,0.4836,88.2892,20.4644,1.3506,-0.4635,1.0727,25.5106,0.8154,,,
117000,,,1.2379,0.6603,0.4674,91.2039,19.3574,1.3791,-0.476,1.2242,37.7847,1.0122,,,
117000,,,,,,,,,,,,,1000,677.2769,46.6037
117500,,,1.24,0.6267,0.467,71.3912,18.5137,1.1887,-0.4535,1.4238,32.9229,1.2291,,,
118000,,,1.257,0.6355,0.4948,87.1582,25.2553,1.3455,-0.4792,1.2957,19.2757,1.0736,,,
118000,,,,,,,,,,,,,1000,452.4845,47.1914
118500,,,1.2439,0.6446,0.4727,77.1563,18.6276,1.255,-0.4598,0.9487,16.7482,1.1769,,,
119000,,,1.2181,0.6825,0.4483,80.6615,26.3984,1.2861,-0.459,1.1332,16.8318,0.8221,,,
119000,,,,,,,,,,,,,1000,1128.9893,47.1019
119500,,,1.2413,0.6639,0.4631,84.8422,26.5914,1.3307,-0.4753,1.1347,11.3428,0.7199,,,
120000,,,1.2082,0.6665,0.4447,76.8669,30.4999,1.2553,-0.474,1.2053,27.5549,1.0897,,,
120000,1165.321,1000.0,,,,,,,,,,,,,
120000,,,,,,,,,,,,,1000,1312.5045,43.9579
120500,,,1.2435,0.7024,0.454,77.7457,19.8472,1.2688,-0.4492,1.1988,17.7222,0.9638,,,
121000,,,1.2794,0.6634,0.4796,86.6514,38.3245,1.3576,-0.4664,1.2165,62.1273,1.1971,,,
121000,,,,,,,,,,,,,1000,735.9127,47.2357
121500,,,1.2846,0.6975,0.4547,82.9781,21.8302,1.3316,-0.4463,1.3528,14.9772,1.1777,,,
122000,,,1.2636,0.6619,0.4424,71.1242,18.952,1.2157,-0.4526,1.7185,18.2864,1.2339,,,
122000,,,,,,,,,,,,,1000,335.245,47.8068
122500,,,1.2558,0.6875,0.4602,90.3184,23.9218,1.4093,-0.4611,1.3746,27.3084,1.0598,,,
123000,,,1.2715,0.7018,0.4899,97.0687,20.5209,1.4858,-0.4712,1.3717,33.1204,1.3238,,,
123000,,,,,,,,,,,,,1000,52.3474,47.828
123500,,,1.2598,0.6686,0.4969,91.6251,29.6734,1.4315,-0.4746,1.2363,23.1512,1.3202,,,
124000,,,1.2275,0.6829,0.4631,90.8362,21.6481,1.4223,-0.4858,1.5106,39.5611,1.5503,,,
124000,,,,,,,,,,,,,1000,233.4014,46.3278
124500,,,1.2234,0.6793,0.4759,93.5719,30.0155,1.4595,-0.4722,1.5538,38.1077,1.7574,,,
125000,,,1.2396,0.7429,0.4751,99.4221,34.213,1.5185,-0.4739,1.3907,66.9956,1.6836,,,
125000,1324.8714,1000.0,,,,,,,,,,,,,
125000,,,,,,,,,,,,,1000,1197.4705,44.1384
125500,,,1.2654,0.719,0.5029,112.7331,23.5799,1.6629,-0.4863,1.6931,48.0306,1.1329,,,
126000,,,1.2562,0.7256,0.4963,105.9435,23.8251,1.6075,-0.4692,1.6294,32.0157,1.4492,,,
126000,,,,,,,,,,,,,1000,1322.9381,47.0493
126500,,,1.2432,0.7389,0.4868,110.6758,56.9835,1.665,-0.4858,1.727,50.4334,1.9774,,,
127000,,,1.2675,0.727,0.4963,104.9678,34.7575,1.6149,-0.4787,1.474,23.1881,1.6546,,,
127000,,,,,,,,,,,,,1000,1243.5864,46.7014
127500,,,1.2168,0.7293,0.4713,98.1737,25.8073,1.5584,-0.4883,1.7212,24.3283,1.9693,,,
128000,,,1.2605,0.7635,0.4858,107.5462,36.3126,1.6763,-0.4896,2.0565,31.4537,0.9214,,,
128000,,,,,,,,,,,,,1000,1404.2058,46.7925
128500,,,1.2823,0.7942,0.4967,125.3461,26.3348,1.8672,-0.4714,2.0489,35.5008,1.9852,,,
129000,,,1.2985,0.795,0.4566,116.2083,37.0431,1.7769,-0.4323,2.7024,38.6805,0.8269,,,
129000,,,,,,,,,,,,,1000,1760.5669,46.7955
129500,,,1.2484,0.8099,0.4256,118.3343,40.8927,1.8199,-0.409,2.4999,42.7963,1.0435,,,
130000,,,1.2246,0.8009,0.4342,132.1925,47.1331,1.9724,-0.3862,2.7235,51.2798,1.9941,,,
130000,1772.9257,1000.0,,,,,,,,,,,,,
130000,,,,,,,,,,,,,1000,1548.7898,43.1048
130500,,,1.1484,0.7886,0.4023,123.0775,51.9079,1.8934,-0.3745,2.5004,25.2097,2.037,,,
131000,,,1.0882,0.8003,0.3436,100.261,47.0738,1.6924,-0.3163,3.3969,145.107,2.0208,,,
131000,,,,,,,,,,,,,1000,1225.4861,47.6035
131500,,,1.3118,0.7851,0.3779,44.1263,30.5162,1.1569,-0.3553,5.0881,88.6433,1.5216,,,
132000,,,1.2849,0.782,0.4138,51.5607,15.4054,1.2614,-0.4176,1.8647,40.0327,0.6959,,,
132000,,,,,,,,,,,,,1000,-121.1148,47.2038
132500,,,1.3229,0.8032,0.4318,45.6982,17.7259,1.1953,-0.4043,1.8167,32.2363,0.8047,,,
133000,,,1.2839,0.8169,0.4099,58.4638,25.5979,1.3305,-0.392,2.264,51.7908,1.6687,,,
133000,,,,,,,,,,,,,1000,74.5567,47.353
133500,,,1.2733,0.8008,0.4294,70.6083,26.8976,1.4587,-0.4209,1.3904,26.3945,1.6286,,,
134000,,,1.2907,0.8159,0.4331,67.3556,20.7394,1.4355,-0.4217,1.9629,20.4468,1.5493,,,
134000,,,,,,,,,,,,,1000,-7.4079,46.7891
134500,,,1.2787,0.7779,0.3957,39.7988,19.1206,1.1728,-0.3967,2.6389,79.1477,1.6329,,,
135000,,,1.3151,0.8231,0.3918,35.8417,23.012,1.1329,-0.3709,2.5449,47.8741,2.0512,,,
135000,108.986,1000.0,,,,,,,,,,,,,
135000,,,,,,,,,,,,,1000,399.8858,42.9397
135500,,,1.3053,0.8214,0.4145,55.2819,33.3209,1.3401,-0.3971,2.6265,27.3946,1.7856,,,
136000,,,1.282,0.8183,0.4192,67.9678,26.9449,1.4587,-0.4191,2.4542,81.2188,1.5599,,,
136000,,,,,,,,,,,,,1000,189.7573,46.4326
136500,,,1.2926,0.8161,0.4525,81.7536,23.5918,1.6229,-0.4455,2.5954,23.773,1.5557,,,
137000,,,1.3149,0.7862,0.4625,83.937,41.0079,1.6402,-0.446,2.9657,21.5475,1.7293,,,
137000,,,,,,,,,,,,,1000,662.0998,47.9272
137500,,,1.2707,0.8599,0.4446,88.007,33.8989,1.6947,-0.4509,2.5342,45.4989,1.8261,,,
138000,,,1.2468,0.8407,0.4573,97.099,30.6804,1.8036,-0.4572,2.8931,52.1424,1.5001,,,
138000,,,,,,,,,,,,,1000,1054.3198,48.0639
138500,,,1.3125,0.8131,0.4756,92.7503,29.6272,1.7848,-0.4453,2.679,38.3578,1.4908,,,
139000,,,1.2687,0.8308,0.4474,94.7148,35.6854,1.793,-0.4336,2.8127,64.9028,2.8773,,,
139000,,,,,,,,,,,,,1000,187.6062,46.5112
139500,,,1.2927,0.8541,0.4576,99.2249,49.9798,1.8685,-0.4387,3.2358,128.3169,2.4479,,,
140000,,,1.252,0.8272,0.4392,93.6234,43.5115,1.8234,-0.4545,3.4306,122.628,1.3715,,,
140000,2057.9455,1000.0,,,,,,,,,,,,,
140000,,,,,,,,,,,,,1000,1588.8688,42.561
140500,,,1.2273,0.8434,0.4243,95.9424,47.6696,1.8411,-0.4234,3.3317,107.9652,1.6242,,,
141000,,,1.2773,0.9081,0.4466,122.4157,45.3719,2.1399,-0.4163,3.3685,87.1646,2.4263,,,
141000,,,,,,,,,,,,,1000,1568.8517,46.1003
141500,,,1.2304,0.9229,0.4144,125.5226,28.9698,2.1792,-0.3992,3.7608,116.8442,1.3626,,,
142000,,,1.1573,0.8963,0.3851,120.8678,54.5914,2.1378,-0.3621,4.7205,213.6669,1.3429,,,
142000,,,,,,,,,,,,,1000,1867.8117,46.6465
142500,,,1.1623,0.892,0.3677,101.3968,47.8295,1.9658,-0.3558,4.1746,106.6667,1.4205,,,
143000,,,1.2349,0.8803,0.3642,60.3792,42.9971,1.5703,-0.3379,6.6304,170.9052,1.4323,,,
143000,,,,,,,,,,,,,1000,1565.4146,46.6551
143500,,,1.3417,0.9563,0.3661,30.3678,33.3082,1.3253,-0.3309,4.5671,86.6341,0.7794,,,
144000,,,1.3433,0.9355,0.3495,2.6837,21.1095,1.0526,-0.3364,4.699,129.7374,1.9378,,,
144000,,,,,,,,,,,,,1000,694.3711,46.9245
144500,,,1.3236,0.9342,0.3597,18.001,25.188,1.2048,-0.3549,4.3077,68.6332,1.3953,,,
145000,,,1.3289,0.9549,0.3513,27.8146,43.9759,1.3067,-0.3455,5.9884,58.9182,1.3411,,,
145000,-41.2804,1000.0,,,,,,,,,,,,,
145000,,,,,,,,,,,,,1000,744.5853,44.2619
145500,,,1.2941,0.8917,0.3662,30.7016,24.2009,1.3316,-0.3683,7.5867,156.8409,1.0804,,,
146000,,,1.2899,0.9384,0.3376,24.4521,28.0451,1.345,-0.3298,6.8793,141.0249,1.7304,,,
146000,,,,,,,,,,,,,1000,468.5216,46.2679
146500,,,1.292,0.9461,0.3919,62.0099,23.6282,1.7289,-0.3782,4.1873,69.3697,1.0951,,,
147000,,,1.2228,0.973,0.4053,118.1296,24.0056,2.276,-0.3961,3.7451,104.4271,0.8832,,,
147000,,,,,,,,,,,,,1000,28.5278,46.828
147500,,,1.1958,0.9201,0.3919,94.4667,28.1069,2.0421,-0.3778,2.8364,37.7479,2.3022,,,
148000,,,1.2212,0.963,0.3999,110.1117,30.2299,2.2081,-0.3917,3.8925,43.4994,1.7224,,,
148000,,,,,,,,,,,,,1000,-258.0399,46.3995
148500,,,1.2246,0.9684,0.4044,118.2608,30.5225,2.2809,-0.3805,3.9931,165.9837,1.4948,,,
149000,,,1.1962,0.9147,0.4098,104.4709,31.8351,2.1494,-0.3985,4.0705,50.2855,1.269,,,
149000,,,,,,,,,,,,,1000,253.4928,47.4162
149500,,,1.1878,0.9708,0.3942,107.515,33.015,2.1917,-0.3982,3.8141,130.7691,1.3809,,,
150000,,,1.1728,0.955,0.3876,105.5672,30.2029,2.1701,-0.3838,5.2116,71.0524,1.6226,,,
150000,1270.5885,1000.0,,,,,,,,,,,,,
150000,,,,,,,,,,,,,1000,560.5452,44.147
150500,,,1.1781,0.9784,0.3989,129.3252,30.5004,2.423,-0.3696,4.4227,120.764,1.2964,,,
151000,,,1.1835,0.9258,0.3989,104.7953,64.3595,2.1953,-0.3933,4.4806,65.0234,1.3508,,,
151000,,,,,,,,,,,,,1000,909.5594,47.3573
151500,,,1.1537,0.9974,0.3906,132.1509,47.0977,2.4916,-0.3984,5.8358,343.5081,2.1146,,,
152000,,,1.1924,0.9986,0.4013,119.9511,40.5167,2.3684,-0.3936,4.9131,105.3195,1.9339,,,
152000,,,,,,,,,,,,,1000,1302.6337,47.0131
152500,,,1.2047,0.9984,0.4058,124.7167,27.2877,2.4225,-0.3934,3.9812,150.1043,1.7795,,,
153000,,,1.1766,0.999,0.3999,123.4682,34.9858,2.4007,-0.3873,4.7185,123.0161,1.4192,,,
153000,,,,,,,,,,,,,1000,1590.5022,46.6879
153500,,,1.1828,1.0416,0.4062,162.7746,34.6369,2.832,-0.3733,5.7643,182.6396,1.7483,,,
154000,,,1.236,1.0704,0.4342,160.4218,36.7253,2.8231,-0.4281,6.1694,176.9259,2.5117,,,
154000,,,,,,,,,,,,,1000,1628.3084,46.1292
154500,,,1.1896,1.0123,0.3996,131.0959,28.0052,2.5369,-0.4132,5.0524,137.6294,2.7654,,,
155000,,,1.1999,1.0702,0.4257,152.847,35.1647,2.7575,-0.4023,5.5097,205.2931,2.1711,,,
155000,1643.4827,1000.0,,,,,,,,,,,,,
155000,,,,,,,,,,,,,1000,1861.9016,43.0471
155500,,,1.2122,1.1151,0.4257,184.854,40.3944,3.0851,-0.4028,5.3262,126.577,1.8574,,,
156000,,,1.203,1.0622,0.4145,152.6544,31.7603,2.7796,-0.4186,5.2799,80.4869,1.7202,,,
156000,,,,,,,,,,,,,1000,1932.6851,46.323
156500,,,1.1777,1.008,0.4137,132.7824,22.7385,2.575,-0.4071,5.0342,263.6526,2.7674,,,
157000,,,1.2526,1.1554,0.4499,190.8613,31.9195,3.1876,-0.422,5.0963,108.7631,1.4377,,,
157000,,,,,,,,,,,,,1000,2152.9153,47.8246
157500,,,1.208,1.1186,0.4347,191.4488,44.5472,3.2207,-0.4238,3.4168,112.1643,2.2808,,,
158000,,,1.1754,1.0957,0.424,177.0774,31.3896,3.0825,-0.4061,4.3483,156.6608,2.2769,,,
158000,,,,,,,,,,,,,1000,2123.1863,47.6108
158500,,,1.2069,1.1053,0.4342,165.3726,34.4967,3.0047,-0.4228,4.2854,115.1863,2.4771,,,
159000,,,1.1899,1.0986,0.4125,145.4027,33.472,2.8246,-0.4178,4.1387,79.9192,1.417,,,
159000,,,,,,,,,,,,,1000,2403.0903,47.3532
159500,,,1.197,1.114,0.4076,165.8856,36.9761,3.0206,-0.4164,3.9972,149.1911,1.7429,,,
160000,,,1.2311,1.1728,0.423,182.6624,24.933,3.218,-0.4232,4.2591,107.1645,2.699,,,
160000,2945.4553,1000.0,,,,,,,,,,,,,
160000,,,,,,,,,,,,,1000,2333.1407,43.7095
160500,,,1.1949,1.1585,0.4288,185.9524,34.0363,3.264,-0.4363,4.5768,85.228,2.3587,,,
161000,,,1.2113,1.1788,0.431,200.0064,24.9258,3.4344,-0.4111,4.5841,159.4443,1.6258,,,
161000,,,,,,,,,,,,,1000,2458.4544,46.4334
161500,,,1.2095,1.1753,0.4388,198.9286,28.7033,3.4485,-0.4356,4.5672,207.1005,1.6454,,,
162000,,,1.2074,1.1648,0.4279,175.9995,36.7435,3.2154,-0.4181,4.3279,283.9428,2.5458,,,
162000,,,,,,,,,,,,,1000,2406.2011,46.041
162500,,,1.219,1.1888,0.4254,184.679,43.0982,3.2941,-0.4115,4.8138,134.5329,1.4997,,,
163000,,,1.2342,1.257,0.4444,229.4182,41.3502,3.7617,-0.4126,6.0102,346.7851,2.0072,,,
163000,,,,,,,,,,,,,1000,2425.7872,46.9816
163500,,,1.2076,1.2142,0.4199,189.6528,39.0484,3.3836,-0.413,3.8574,110.1809,2.5708,,,
164000,,,1.3062,1.3139,0.401,180.8107,129.7197,3.3288,-0.3729,12.4545,220.9379,3.0484,,,
164000,,,,,,,,,,,,,1000,2683.9344,47.2593
164500,,,1.3388,1.2882,0.379,99.1857,38.1651,2.5559,-0.3549,10.9673,190.1663,1.4591,,,
165000,,,1.309,1.2302,0.28,11.9183,43.085,1.6824,-0.2758,5.4575,122.8282,2.0998,,,
165000,-238.2735,1000.0,,,,,,,,,,,,,
165000,,,,,,,,,,,,,1000,-268.2122,43.315
165500,,,1.3292,1.2803,0.2672,17.2443,30.3927,1.7333,-0.2374,3.3871,95.764,1.479,,,
166000,,,1.3088,1.2847,0.2372,-1.8812,27.1483,1.538,-0.2249,4.3343,85.7203,1.9364,,,
166000,,,,,,,,,,,,,1000,-414.1968,46.0611
166500,,,1.2944,1.2282,0.2521,-9.2857,29.0539,1.4693,-0.2139,6.0341,84.939,1.3769,,,
167000,,,1.3398,1.3161,0.2781,14.2651,31.2876,1.7074,-0.2586,4.5345,64.3282,3.1397,,,
167000,,,,,,,,,,,,,1000,-131.3934,45.6193
167500,,,1.3152,1.3254,0.2628,19.6509,33.8982,1.764,-0.2465,7.3872,62.2326,2.2019,,,
168000,,,1.3008,1.2772,0.2877,26.6682,28.8245,1.8674,-0.2673,7.5828,84.8998,1.8652,,,
168000,,,,,,,,,,,,,1000,-29.6367,46.5041
168500,,,1.3128,1.2265,0.2621,-0.6837,21.0657,1.6179,-0.2542,8.4121,134.0254,2.2436,,,
169000,,,1.2851,1.2906,0.2499,23.2562,86.1544,1.8682,-0.213,10.4985,123.122,1.3477,,,
169000,,,,,,,,,,,,,1000,-56.505,46.5566
169500,,,1.3075,1.2287,0.2777,-8.0728,22.828,1.584,-0.2681,11.5817,117.9933,2.5996,,,
170000,,,1.2977,1.3513,0.3045,83.3179,21.3728,2.5189,-0.2921,11.0454,96.3187,2.2071,,,
170000,234.0525,1000.0,,,,,,,,,,,,,
170000,,,,,,,,,,,,,1000,-102.6246,43.5469
170500,,,1.2862,1.2569,0.2624,-2.156,50.3088,1.6348,-0.2395,23.1549,154.4893,3.2278,,,
171000,,,1.3139,1.3494,0.2284,9.8511,40.8697,1.8381,-0.2098,9.0416,107.423,1.5492,,,
171000,,,,,,,,,,,,,1000,76.8955,46.5138
171500,,,1.277,1.2467,0.2896,27.3008,23.8851,2.0213,-0.2853,7.2168,97.3904,1.6099,,,
172000,,,1.2642,1.3383,0.3904,160.2469,37.0985,3.3628,-0.386,8.3607,249.6205,2.2234,,,
172000,,,,,,,,,,,,,1000,-111.081,47.1723
172500,,,1.2676,1.3056,0.4501,211.7419,28.3682,3.8569,-0.4164,7.1738,88.5606,4.6274,,,
173000,,,1.2192,1.3099,0.4417,231.8666,26.6925,4.0383,-0.4174,7.3616,95.3408,1.9792,,,
173000,,,,,,,,,,,,,1000,-96.4581,46.0921
173500,,,1.2066,1.291,0.4262,200.83,26.6333,3.7512,-0.4152,9.4178,157.8861,2.8336,,,
174000,,,1.2227,1.3225,0.4449,223.9693,33.4951,3.9598,-0.4195,9.0353,265.5883,2.6291,,,
174000,,,,,,,,,,,,,1000,2072.2086,46.3642
174500,,,1.2199,1.2909,0.4227,212.9385,37.5197,3.8562,-0.3994,12.4656,159.8358,2.8899,,,
175000,,,1.2362,1.3449,0.4216,205.1304,38.9929,3.8153,-0.4217,10.5674,282.438,2.9796,,,
175000,2469.1141,1000.0,,,,,,,,,,,,,
175000,,,,,,,,,,,,,1000,1508.6502,42.7085
175500,,,1.2208,1.3967,0.4207,246.8973,48.3489,4.24,-0.4278,9.908,207.8678,1.9989,,,
176000,,,1.2192,1.2901,0.4276,200.4634,31.7472,3.7988,-0.4403,9.8381,149.6428,2.8325,,,
176000,,,,,,,,,,,,,1000,2774.405,47.094
176500,,,1.2377,1.3477,0.4297,218.233,29.1272,4.0092,-0.4127,11.4623,116.0254,2.1468,,,
177000,,,1.2342,1.333,0.4405,226.6872,38.98,4.1179,-0.441,10.8874,246.2968,2.5165,,,
177000,,,,,,,,,,,,,1000,2919.9369,47.5158
177500,,,1.2317,1.3625,0.4075,208.3474,30.6054,3.9223,-0.4026,10.0938,215.5034,2.4366,,,
178000,,,1.2668,1.3929,0.4369,215.0009,38.1213,4.0142,-0.409,10.1971,251.3924,2.7844,,,
178000,,,,,,,,,,,,,1000,2684.8642,46.1589
178500,,,1.2237,1.3941,0.4185,222.4633,34.0876,4.1084,-0.4136,10.3206,298.6559,4.6379,,,
179000,,,1.2544,1.429,0.4336,257.6701,37.6719,4.4617,-0.4201,8.3172,125.8542,3.3747,,,
179000,,,,,,,,,,,,,1000,2698.2463,46.0422
179500,,,1.2195,1.4094,0.4308,256.5249,25.0525,4.496,-0.4366,7.8503,215.0074,2.7684,,,
180000,,,1.2228,1.4271,0.4262,240.6147,31.5754,4.3308,-0.4264,9.5838,262.6915,3.3362,,,
180000,3116.3076,1000.0,,,,,,,,,,,,,
180000,,,,,,,,,,,,,1000,2940.6724,43.0764
180500,,,1.2103,1.4051,0.4244,237.5437,42.7041,4.3037,-0.413,9.4906,157.4501,2.4796,,,
181000,,,1.2332,1.4809,0.4447,273.2492,46.1436,4.6668,-0.4301,7.2073,221.7955,4.5329,,,
181000,,,,,,,,,,,,,1000,2777.8637,46.3957
181500,,,1.2388,1.4545,0.4417,256.8459,25.9003,4.5234,-0.427,7.0305,228.5693,1.9462,,,
182000,,,1.2321,1.4881,0.4495,286.4946,34.0565,4.8139,-0.42,8.2109,223.3119,2.6806,,,
182000,,,,,,,,,,,,,1000,2957.4794,46.325
182500,,,1.2015,1.4166,0.4359,260.0785,38.2457,4.5589,-0.4413,5.6046,132.0838,3.4871,,,
183000,,,1.239,1.5389,0.4689,334.8942,22.3692,5.3254,-0.4584,6.3515,189.8952,1.8786,,,
183000,,,,,,,,,,,,,1000,2765.7433,46.9438
183500,,,1.22,1.5596,0.4566,340.0588,40.3962,5.3939,-0.4375,5.8794,168.7729,2.6773,,,
184000,,,1.1913,1.4701,0.4433,283.6141,34.5643,4.8289,-0.4278,6.0572,243.934,1.6166,,,
184000,,,,,,,,,,,,,1000,3066.1984,46.304
184500,,,1.2281,1.5323,0.4537,312.4686,32.3633,5.1504,-0.4299,6.6488,191.9296,3.7977,,,
